seller_id,expected_deliver_diff_mean,expected_deliver_diff_count,order_shipped_days_mean,order_shipped_days_count
3c7c4a49ec3c6550809089c6a2ca9370,8.398550725,138,1.905797101,138
2528744c5ef5d955adc318720a94d2e7,8.4,5,3.4,5
4bcec44888b30ba9001234c534716d3f,8.4,5,0.8,5
59cd88080b93f3c18508673122d26169,8.4,10,2.2,10
610f72e407cdd7caaa2f8167b0163fd8,8.4,15,9,15
6b90f847357d8981edd79a1eb1bf0acb,8.4,45,0.755555556,45
efff9341f3f8f5237b44ff67ed36a7bf,8.4,5,1,5
1d503743d2526f03f0c2c89540ee008c,8.416666667,12,1.5,12
2a261b5b644fa05f4f2700eb93544f2c,8.428571429,49,1.755102041,49
b248792ac0b60ec3f93d80af1b4fae47,8.428571429,7,0.571428571,7
b67d6c666e8dce1d078c882825e12704,8.428571429,7,2.714285714,7
4a3ca9315b744ce9f8e9374361493884,8.441860465,1720,2.276744186,1720
6860153b69cc696d5dcfe1cdaaafcf62,8.445945946,74,1.27027027,74
972d0f9cf61b499a4812cf0bfa3ad3c4,8.447368421,76,4.539473684,76
beadbee30901a7f61d031b6b686095ad,8.453125,64,6.953125,64
dd533b429f380718b70ad9922c294bae,8.459459459,37,4.108108108,37
ef2fbc2b607d8492bcffe657a4645434,8.470588235,17,0.647058824,17
e9d99831abad74458942f21e16f33f92,8.472868217,129,3.449612403,129
3b872fd4747f01cc56206f2934198618,8.48,25,2.04,25
062c325cd6a2b87845fab56b4ec2eeae,8.5,2,1.5,2
1b0b0f4f95e962d6f32fe90c759d0479,8.5,2,5,2
1d29dfba02015238dfbe2449a5eaa361,8.5,12,1.5,12
217f005bb37ff3aeef5b2ae1788e75ba,8.5,2,5.5,2
31561f325664a8a7aba4c8d0c3a9b3db,8.5,36,1.444444444,36
3afc536624bc2e65bddfb5db33cc01f3,8.5,6,3,6
4a1917ef994878940e1fb03eeb787ad7,8.5,2,2.5,2
6562efe88ce0826a4ca4f189f03b4b84,8.5,8,8,8
8def3db7f272735afb2ecd03aeca09a7,8.5,2,0,2
8ea394aed8138685abe1eb9f25e1021d,8.5,2,4,2
a080fc8a850289b27500f6b49cca2553,8.5,4,0.5,4
aa17b35ce4de7b565be3249ba838944f,8.5,2,5.5,2
c3acdfac4e3e97ff87529454fbc03642,8.5,12,5.833333333,12
c679fb69a36e1d8349e8c50a217b4d58,8.5,12,4.583333333,12
ea846a0e7ad98a741783e886d89dfa44,8.5,2,2,2
f049a72cf58fd31b11f8919cade515e7,8.5,2,0,2
4b0fdb526525f9890eb145bf1534640e,8.529411765,17,0.941176471,17
7238a95bb63ef7e498389fb863b834a1,8.533333333,15,1.066666667,15
834f3294fba9f932f56edc879193f925,8.560606061,66,2.636363636,66
5160d23075764e18e07c1f4a87fad743,8.566666667,30,2.866666667,30
b1fc4f64df5a0e8b6913ab38803c57a9,8.567307692,104,4.576923077,104
2b03ac196f5ed62ac483960fe0fa3b65,8.571428571,7,0.857142857,7
5d9dc90a686a8fddacffab6bab5653a3,8.583333333,12,1.583333333,12
b8630e1121437d41cb08e3c749c2c2e2,8.583333333,12,2.666666667,12
6e386f64c84e482f0b9abf960797ee1b,8.586206897,29,0.862068966,29
17306570e772e7718c92a562d33f5f1d,8.592592593,27,3.777777778,27
3340ef1913fb70d28420f6ceb685c339,8.625,32,1.78125,32
fe1b067411b8c5066e962aa146ccee03,8.625,8,2.125,8
080199a181c46c657dc5aa235411be3b,8.632911392,79,1.886075949,79
b55638ad525e906c698fa2ce742c1742,8.636363636,11,10.36363636,11
897060da8b9a21f655304d50fd935913,8.661129568,301,2.813953488,301
48436dade18ac8b2bce089ec2a041202,8.661654135,133,3.894736842,133
0761743cbffb25d7148189e9f1a5f03a,8.666666667,3,3,3
1099a00e0ee3a50935e6c2447ca090c5,8.666666667,3,11,3
3076499bbc033a927bf4a8a41bcf7fd4,8.666666667,6,2.5,6
a69aa24cec11168e7e39a3fbc727e925,8.666666667,3,3.333333333,3
b29d3380981c51df13fc6fbe87e1763d,8.666666667,6,1.666666667,6
b83cedfb587e7911540e3f576d6917ce,8.666666667,24,2.291666667,24
cf8ab1616079e2793aa29d524df01bb1,8.666666667,6,15.83333333,6
ef728fa1f17436c91ed1ccd03dcf9631,8.666666667,3,0.666666667,3
81f89e42267213cb94da7ddc301651da,8.673913043,46,2.043478261,46
870d0118f7a9d85960f29ad89d5d989a,8.681818182,44,2.181818182,44
a5a1bfcf728ab0e19182959cf0771ee4,8.684210526,19,1.105263158,19
1900267e848ceeba8fa32d80c1a5f5a8,8.685185185,378,1.841269841,378
f62d7bb4a613ec758a03342d46b580b2,8.6875,32,4.65625,32
16090f2ca825584b5a147ab24aa30c86,8.698492462,398,1.540201005,398
2709af9587499e95e803a6498a5a56e9,8.708333333,24,1.958333333,24
51ed72984a04e5dd35c2b27e77179038,8.714285714,7,2.285714286,7
7ff588a03c2aeae4fbd23f9ae64b760d,8.714285714,14,-0.071428571,14
c3867b4666c7d76867627c2f7fb22e21,8.718061674,227,2.431718062,227
f262cbc1c910c83959f849465454ddd3,8.724867725,189,1.296296296,189
f08a5b9dd6767129688d001acafc21e5,8.727272727,11,7.272727273,11
f5b44895715ddfe3087dc414f30268f3,8.736842105,19,2.578947368,19
099095b050cfe8eb1ddff5317587e96e,8.75,16,1.75,16
189ca3538ce9f920cacf0f982cbe223b,8.75,4,1.5,4
cd3d09fbe6e3e9ff0c0ac0c300e93ae7,8.75,12,1.416666667,12
d93844a9c55ba7ce353388bcf849ea56,8.75,12,5.75,12
7ea5bfa6c340f58f8e71fc1f0412b0d6,8.76344086,93,1.827956989,93
1c129092bf23f28a5930387c980c0dfc,8.77486911,191,3.570680628,191
df0f42bc4c2142eacf0eaf2cffd0cfbb,8.785714286,14,3.928571429,14
e2a1ac9bf33e5549a2a4f834e70df2f8,8.8,5,4.2,5
c826c40d7b19f62a09e2d7c5e7295ee2,8.802898551,345,2.310144928,345
6d22a1fcebb6dd08c9cd90b92a93e8d0,8.818181818,11,2.909090909,11
3dbbce181edfaa4a597ec858c382d2ec,8.823529412,17,2.941176471,17
fd386aa7bed2af3c7035c65506c9b4a3,8.823529412,68,0.970588235,68
b2ba3715d723d245138f291a6fe42594,8.826086957,322,4.928571429,322
6f892e20a171e98efe17fdb971ff319b,8.829268293,41,5.170731707,41
777a0c55737f34ffeb78010f7542ab41,8.833333333,6,0.166666667,6
8bd0e3abda539b9479c4b44a691be1ec,8.833333333,6,13.5,6
a08692680c77d30a0b4280da5df01c5a,8.833333333,6,2.833333333,6
baa49d93c8c8841e27400a300f5d74b2,8.833333333,6,3.333333333,6
9b013e03b2ab786505a1d3b5c0756754,8.839285714,168,2.160714286,168
05f51e13da97139648b8125c31e5f51b,8.842105263,57,4.771929825,57
b3b17aab11f273023a5f22ca52e1eb70,8.857142857,7,1.428571429,7
e70053bf73d1b5863932e53a9fa47496,8.857142857,7,3.285714286,7
640e21a7d01df7614a3b4923e990d40c,8.862385321,109,0.880733945,109
318f287a62ab7ac10b703ac37435a231,8.862745098,51,3.764705882,51
7813ea3ebd9411dc600b4dd01f7a97b9,8.888888889,9,2.444444444,9
8b321bb669392f5163d04c59e235e066,8.908992416,923,1.969664139,923
ea8482cd71df3c1969d7b9473ff13abc,8.909252669,1124,2.927046263,1124
d71d863e5ef30d94e440c11be17dcd8f,8.913043478,23,10.43478261,23
4bfc7a4a1cf8d4d2121c27422d9e50b5,8.916666667,24,2.708333333,24
c510bc1718f0f2961eaa42a23330681a,8.916666667,12,1.083333333,12
ccb83a794700270fde70898fe9ff368b,8.916666667,12,1.416666667,12
7ad32824caee82087b3e2e5f33b1bf32,8.922535211,142,1.35915493,142
596849622429351f47b32e6cae1055ff,8.923076923,13,0.538461538,13
5a425cc503b39b262a847fd6212bf53b,8.928571429,14,0.928571429,14
e9779976487b77c6d4ac45f75ec7afe9,8.931034483,638,2.137931034,638
99a54764c341d5dc80b4a8fac4eba3fb,8.931818182,44,1.613636364,44
67bf6941ba2f1fa1d02c375766bc3e53,8.933333333,15,1.4,15
4917cee8d902e13428c3ec4b1ca6f315,8.935483871,31,7.806451613,31
4978a02ea9c8be7a9b5480680f40334e,8.944444444,18,1.611111111,18
2eb70248d66e0e3ef83659f71b244378,8.962162162,185,10.70810811,185
f181738b150df1f37cb0bd72e705b193,8.972222222,36,1.111111111,36
5b8154610ebb21fb90eb587365e673df,8.972972973,37,1.486486486,37
06579cb253ecd5a3a12a9e6eb6bf8f47,8.983333333,60,1.75,60
951e8cef368f09bb3f3d03c00ca4702c,8.983333333,60,1.533333333,60
7ddcbb64b5bc1ef36ca8c151f6ec77df,8.987654321,324,2.030864198,324
00ab3eff1b5192e5f1a63bcecfee11c8,9,1,3,1
010da0602d7774602cd1b3f5fb7b709e,9,1,21,1
048c2757535328e0d7dac690ad3c0aae,9,50,2.44,50
0a82f5fb06a4fe4ac2cf7cb412ec71b8,9,2,3.5,2
0b3f27369a4d8df98f7eb91077e438ac,9,2,1,2
0f0c984a4a955310903b6b6008660bad,9,4,1,4
12a8eb0f8d1cd3270695bf2a99f55966,9,2,8.5,2
13c2ed7698b3ca92dad49e849219da59,9,8,1.625,8
25be943a321c8938947bdaabca979a90,9,3,1.333333333,3
27a56ff04b34c2ba34ce6ba4d3b9d616,9,8,2.625,8
28a26ebce31d5918b181ede016fd693b,9,1,2,1
2e2f44824ab87a0cb961f68bf4073e7f,9,1,8,1
2f1e7b90e01d9f086cbcb301c0c3d406,9,1,0,1
340636a908b13bbe0f4fb63fbe1d0c03,9,3,3.666666667,3
3bb32fedaa74e4ad20f4ce067733bd31,9,2,1.5,2
3e35a8bb43569389d3cebef0ce820f69,9,1,5,1
436bf27f2f18474fc6047702e9f8a866,9,1,5,1
458c6fa920810ce2492da71bc26d9eec,9,2,4.5,2
4e480be820e37de1444325ff358c9296,9,1,0,1
52831e5990d0771cb4951d6f12928167,9,1,1,1
533d46c1b06970e99f09523a61df4972,9,2,7,2
6179a28a13a726c29b3bf54c070dccab,9,1,1,1
668bf321538e5072858eaef6087ce027,9,1,3,1
6b803197e03abd5056b4313306b4f29d,9,7,0.571428571,7
6bef34c5be6f2bbd70aa5165f6df94b1,9,2,1,2
7178e1eaa97257d8b6d4b80efd77a025,9,1,1,1
7b7f91e98f8c6def45a1407923304402,9,11,3.818181818,11
7f02656561b680def9986c0795a8a080,9,1,7,1
8936ba0de1073ee888cb3185ae5dc661,9,1,6,1
99a25c39b28a74d1151c35c18d178292,9,1,1,1
9dc79dd988ac42f4d56c340d7048420a,9,4,0.5,4
a61cc04793308395a840807104365121,9,1,1,1
a7c53f6b3b61adbdaa99dda97e8cbd56,9,1,1,1
b8114f2f589a6804810f04f99b36b498,9,8,1.75,8
bab0a8cd684e41ba6e2637dca0979d3b,9,1,0,1
bba8d0c234a52b87b3957037a215d1a4,9,1,10,1
c00396cbdd2e088fe4281baa5920aef1,9,1,6,1
cb0b3bcf14e0a709df412a99424a59d7,9,2,5,2
d6ab728cf30867cf3f1a2e216ae2f9b7,9,12,1.416666667,12
d6cd01c59123df02fc226eadbadb5f89,9,1,10,1
d79e8478eed9999493990b44955fb22e,9,5,0.4,5
d7f1cfc638473be93baedbfd02208016,9,1,5,1
dd8a29ce82d5c705ba932d81494600a5,9,2,5,2
e546117ed9cafbc40239c0c78635c584,9,2,2.5,2
e59e489e2ea74bd409b798b5daf49de3,9,2,7,2
e7d5b006eb624f13074497221eb37807,9,28,2.571428571,28
e83e93b71371817b11d78a63ff156aee,9,2,7.5,2
eb1bf309f4f6af9a97e9ddac3fdbeabe,9,1,6,1
eb4a59a06b3948e851a7d7a830bcbc42,9,1,5,1
eb9267cccc90f1b49c8d2f9887c7dd97,9,1,0,1
f0ec78809fe0bc3edb11c9fe5b97b059,9,2,5.5,2
f3511c85f59f8dec53d140501ee8e7a8,9,1,1,1
f664f98bfda2eaf266a23ff144e7a872,9,2,1.5,2
fe4cd9461203cee790d36792420b310f,9,3,1,3
2a7dc43cecabf23403078e2188437d1d,9.019230769,52,3.711538462,52
59b22a78efb79a4797979612b885db36,9.024193548,124,1.782258065,124
0c7533c71df861ec58ad7ff999ed0e8d,9.033333333,60,2.516666667,60
23c38debaffe4a25a30fdbd9b586a13f,9.05,40,2.4,40
bc2ac6b95e1accce9858528ee566c17e,9.055555556,18,0.555555556,18
1835b56ce799e6a4dc4eddc053f04066,9.062972292,397,1.496221662,397
a17f621c590ea0fab3d5d883e1630ec6,9.066666667,60,1.466666667,60
8ff1a9df749e454105c55cda13e79143,9.076923077,13,4.230769231,13
916748bc99315c2d202898ae58b1617e,9.08,25,3.8,25
634964b17796e64304cadf1ad3050fb7,9.081395349,258,3.341085271,258
e2c92f9c1c7746d899d18f2e158bbff7,9.083333333,12,0.5,12
f52c2422904463fdd7741f99045fecb6,9.083333333,12,0.916666667,12
bc302730ea8cf49b5c74f579febb5bbf,9.090909091,11,2,11
d9e7e7778b32987280a6f2cb9a39c57d,9.090909091,11,3.454545455,11
bd23da7354813347129d751591d1a6e2,9.093023256,86,1.872093023,86
17a053fcb14bd219540cbde0df490be0,9.096774194,124,3.362903226,124
116ccb1a1604bc88e4d234a8c23f33de,9.1,60,1.283333333,60
31344c16881c08a8a72c6d2eb29918c1,9.125,40,2.575,40
96493fab2fbb13a14d0c0e8772eef5c3,9.126984127,63,4.19047619,63
c9c7905cffc4ef9ff9f113554423e671,9.134920635,126,1.53968254,126
6a8b085f816a1f75f92dbac6eb545f8f,9.146341463,123,1.829268293,123
960945e1a9535cbc0cd6ddd35fbe7ae8,9.148148148,27,1.111111111,27
c9aafcd0621b2207c10e32c649cada4d,9.15,40,2.3,40
7040e82f899a04d1b434b795a43b4617,9.156862745,204,2.049019608,204
7f40d06aa0b5f1aa4f41af8c0480e2ef,9.166666667,6,0.333333333,6
eba88037e1dca898cd02881f67ced679,9.166666667,6,1.166666667,6
289cdb325fb7e7f891c38608bf9e0962,9.177570093,107,1.130841121,107
f45122a9ab94eb4f3f8953578bc0c560,9.182320442,181,1.121546961,181
3ade81dab5a172b88e1871c28ae05260,9.185185185,27,3.481481481,27
de23c3b98a88888289c6f5cc1209054a,9.189873418,158,2,158
1cd9e0cc1839d55516843def5600816d,9.2,5,2.6,5
8b9d6eec4a7eb7d0f9d579ce0b38324d,9.2,45,1.666666667,45
c6a7539d424a8402232c2228d7a03c5e,9.2,10,4.2,10
dc8798cbf453b7e0f98745e396cc5616,9.2,35,7.428571429,35
955fee9216a65b617aa5c0531780ce60,9.210987261,1256,1.733280255,1256
c89cf7c468a48af70aada384e722f9e2,9.214285714,14,3.071428571,14
23613d49c3ac2bd302259e55c06c050c,9.222222222,63,5.126984127,63
093805f8f2aeb63881444571e1f48f30,9.227272727,22,2.090909091,22
c31eff8334d6b3047ed34bebd4d62c36,9.228813559,118,5.076271186,118
e96498ed8daaa3e9c23f7a62da76591c,9.235294118,34,1.882352941,34
730937bf88cb151eb2eb849f642fc213,9.238095238,21,0.761904762,21
c847e075301870dd144a116762eaff9a,9.243902439,41,1.341463415,41
a416b6a846a11724393025641d4edd5e,9.248407643,157,2.808917197,157
04fdea0c111866e6cf812f1570d6b5bd,9.25,8,4.375,8
262237171f48e85819065498cac80d7b,9.25,4,1.25,4
90b36c5aeb728d5504a39f435bef0c5f,9.25,4,3.5,4
b01c2b7b8599b325103ebcddc67413e1,9.25,4,3,4
e5c84227854980f1db19a58958c551d9,9.25,4,5.25,4
f84a00e60c73a49e7e851c9bdca3a5bb,9.252873563,87,1.850574713,87
0dd184061fb0eaa7ca37932c68ab91c5,9.256410256,156,2.461538462,156
5c6d4016c2a288f074fa0848a2b653d2,9.258064516,31,2.193548387,31
244c2f1bff6afe1f2eaf9bfe9b2aed38,9.260869565,23,2.869565217,23
b14db04aa7881970e83ffa9426897925,9.263157895,76,4.539473684,76
66922902710d126a0e7d26b0e3805106,9.263513514,148,2.695945946,148
92eb0f42c21942b6552362b9b114707d,9.267477204,329,5.094224924,329
a3e9a2c700480d9bb01fba070ba80a0e,9.268292683,123,2.170731707,123
f27e33c6d29b5138fa9967bcd445b6d5,9.27173913,92,4.065217391,92
13d058e4eeac2ce8217660b2f8a05812,9.272727273,22,2.863636364,22
54c04bdb5ec46762f8f08c7e8f86ed4a,9.277777778,18,1.277777778,18
2e1c9f22be269ef4643f826c9e650a52,9.28125,160,1.7,160
2f09f7d37a97956d11cc1a7cadd5262b,9.285714286,7,4.142857143,7
37dd29b36c458d82f74a953c40c43645,9.285714286,7,5.857142857,7
f3295428338a40977a03f555246a70f4,9.285714286,7,2.571428571,7
8b28d096634035667e8263d57ba3368c,9.291970803,137,2.489051095,137
acce39e832338debb07b02385cde5967,9.295454545,44,0.75,44
2d50d6282f8aa2257819a77bfaa0efe0,9.3,40,2.825,40
fa1c13f2614d7b5c4749cbc52fecda94,9.302608696,575,2.212173913,575
70a12e78e608ac31179aea7f8422044b,9.311688312,308,3.483766234,308
e3a386fc36e22064434e1fa256f6a9fa,9.3125,16,1.5625,16
1f50f920176fa81dab994f9023523100,9.321764281,1383,3.523499638,1383
2745f798279e0ed033addcc1474776d7,9.322580645,31,2.967741935,31
3f3486b61f45078d4f31ee5e43d8c5bb,9.333333333,39,1.41025641,39
41c9d3997dd3c072c31139dc5bb5761f,9.333333333,3,10,3
71592660bbcb6a4664e97b6f8b68babc,9.333333333,6,0.666666667,6
7e3f87d16fb353f408d467e74fbd8014,9.333333333,90,1.911111111,90
9ed65337433adfbedefd23dd76eaa494,9.333333333,6,1.333333333,6
a254c682cc01e119f83530446f1df9a9,9.333333333,6,1.333333333,6
a63bfbaa882c8f4542891b4e2246cc7f,9.333333333,6,1.333333333,6
ac51cac5e20d69ff485a54746488ef48,9.333333333,3,3.666666667,3
827f8f69dfa529c561901c4f2e0f332f,9.340659341,91,5.307692308,91
c60b801f2d52c7f7f91de00870882a75,9.351351351,37,7.081081081,37
6bb0724edf0b62fb91ac404873a97241,9.352941176,17,1.588235294,17
980640c45d7a4635885491d077167e4d,9.357142857,14,1.785714286,14
e48cc16ab70bfa09e1401740dce0b3d7,9.357142857,14,3.5,14
4992e76a42cb3aad7a7047e0d3d7e729,9.358490566,53,1.037735849,53
b080809eaacb49e5ca07290981472431,9.363636364,11,3.454545455,11
bc07d855eac23aab5ac8a120f21d16b2,9.363636364,11,1.818181818,11
0afccdb8a34ee5c79f7c06faf2b4d56e,9.375,24,3.25,24
8f580d36c1e9d6fbce95283403c7d447,9.375,8,1.25,8
f205b1a3ca9a34e0f8a228bae6e4c7b3,9.375,8,0.25,8
a8739afb32aaa45e01815ca76f76f54b,9.384615385,13,1.615384615,13
615005a3ef192c00c6f0e977cee3d2bc,9.4,10,1.7,10
70f84699be677ec988d1fa824aef7d90,9.4,5,2.4,5
1430239a858e7682bbc43b20758af153,9.411764706,17,1.058823529,17
863d2ebcd347ce4922de7a0f9a5581d6,9.411764706,17,1.294117647,17
d9a84e1403de8da0c3aa531d6d108ba6,9.411764706,51,0.862745098,51
ec80e49e69745ab6c14f984bf2149423,9.416666667,12,1.666666667,12
2e90cb1677d35cfe24eef47d441b7c87,9.420634921,126,1.785714286,126
e5475dcab1e07b63d7f6e902d8f5eda8,9.421052632,19,0.578947368,19
f12ff17ad8bbf01ec5c33b17e506649b,9.428571429,28,2.178571429,28
fe26f3ecb51a15e6d8335cd92da42562,9.428571429,7,3,7
ad97a199236354e53fcd91a5a913e9a2,9.4375,16,5.1875,16
0bebbb2cea103a4a020c95d43fd7d754,9.444444444,9,0.444444444,9
6eb94e1466490d327a09abf8f3552a50,9.444444444,9,1.555555556,9
f44b6f775a2b390380e0e30b5c9d3eee,9.444444444,9,2.222222222,9
4371b634e0efc0e22b09b52907d9d469,9.445544554,101,1.425742574,101
31da954dc0855f2495c6310f70a2f931,9.464285714,28,1.071428571,28
78c99c6dff4eeae5be99bf635ed21e3f,9.483870968,31,2.032258065,31
45c20d94d9171b0bcfab3c955e47d67b,9.5,4,1.5,4
4d0041cdbe51b4617d95c70b19decc74,9.5,8,1,8
5563732abe64c3036cb97ad924128dd1,9.5,2,5.5,2
5587130f9850696ed7fafbc91c2cee44,9.5,2,2.5,2
570d4583587a5fe2d47c7be89b91ad27,9.5,2,1.5,2
57fe6232e67823593374a2281d7a8af8,9.5,8,1.125,8
5d76d80a2f5f39c891b996a1bf4c9853,9.5,6,0.333333333,6
5e9f5bd34e0830569f05c9d4f56e04a8,9.5,2,4,2
8a9260f2b0340411d6d2a56bcf4f7378,9.5,8,2.25,8
98dddbc4601dd4443ca174359b237166,9.5,2,2.5,2
9b76ad3d04236f76bc71c59470305e13,9.5,2,0.5,2
a4b6b9b992b46e9ef863637af96e04bc,9.5,6,2,6
a5dd1946fb63ada8bcaa0c9cd8f11e22,9.5,6,2.166666667,6
a9b533a26e898b12e8b8d4c07279bf4d,9.5,4,6.25,4
c714262700f93defc16bf17a51a4cb23,9.5,4,2.5,4
624f4ece8da4aafb77699233d480f8ef,9.509803922,51,3.549019608,51
9b00ed88b7fdb95d6ff76e27c1b52d16,9.52173913,46,1.826086957,46
ce248b21cb2adc36282ede306b7660e5,9.532258065,62,1.838709677,62
7c1fea10b5b006671d608b1d7c446ec4,9.538461538,13,3.153846154,13
8d956fec2e4337affcb520f56fd8cbfd,9.543269231,208,1.254807692,208
17e34d8224d27a541263c4c64b11a56b,9.544715447,246,2.520325203,246
eb4df17aed01d918c65f0f8d650900c0,9.545454545,11,5.545454545,11
3be634553519fb6536a03e1358e9fdc7,9.551282051,78,2.141025641,78
35fb511489d9ee3ee27a76debce9df06,9.571428571,7,4.142857143,7
8602a61d680a10a82cceeeda0d99ea3d,9.571428571,14,1.285714286,14
bd4431c1a8dfa744b59e1e2a8bc99b9e,9.571428571,7,0.428571429,7
aac29b1b99776be73c3049939652091d,9.576086957,92,2.576086957,92
08633c14ef2db992c11f840f04fad4cd,9.577464789,71,1,71
813348c996469b40f2e028d5429d3495,9.584795322,171,1.561403509,171
4305fe92735c8a43d154ff6dd2b8d927,9.588235294,17,2.470588235,17
e5a38146df062edaf55c38afa99e42dc,9.591666667,120,2.533333333,120
7e1fb0a3ebfb01ffb3a7dae98bf3238d,9.597402597,154,1.142857143,154
5ef131ac72773e5b3f6c0d63cf424657,9.6,10,1.4,10
bb7a14e229b1c95156719c3d9552eeee,9.6,10,4.1,10
d5c530f4884a75ae0dba9c148718d278,9.6,5,2.2,5
8cc6a0e5738e61a87b03c78b2ba9db4b,9.608695652,23,1.260869565,23
ce69a8021d18961dd2a40269b7c2c293,9.611111111,18,1,18
e89c4adbe7b1d0819dbb636e16461cf1,9.625,24,3,24
382229d1e840115ffe3dbf5ff460e417,9.636363636,44,1.045454545,44
b64d51f0435e884e8de603b1655155ae,9.647058824,17,2.176470588,17
0509040ea3fe50071181bbc359eb7738,9.655172414,87,1.735632184,87
1025f0e2d44d7041d6cf58b6550e0bfa,9.662556054,892,3.769058296,892
08ad4ac1388e4420ca531c3edfc46198,9.666666667,6,1.666666667,6
1ca4bdb0cd7fc48e949bac066188ed26,9.666666667,3,4.333333333,3
2d22fc3089eb907b29ebff50581fb472,9.666666667,3,0,3
5e49e3a44bdeb5aab2684258bbd4f525,9.666666667,3,1.666666667,3
7f5e4d5efad7e44b91115dd1decb65f3,9.666666667,3,1.333333333,3
8ca5b19e0263150d2c57afdde2b3d011,9.666666667,3,0.666666667,3
9a03a4e9eb0b947652fae4f6121a3f5e,9.666666667,6,3.166666667,6
d9cb0052a666de5308b32f32ad5f1b1c,9.666666667,3,2.333333333,3
e8dba4d70f7f2b20e775d09cae01142d,9.666666667,9,0.888888889,9
a888faf2d1baececa6baf9c3d603ee1f,9.679245283,53,6.283018868,53
977f9f63dd360c2a32ece2f93ad6d306,9.684210526,19,2.842105263,19
15cd6eefe58588619aaed41dfa6621b1,9.6875,16,3.0625,16
8e2b3afb420011ef0c88c9d5f11ea526,9.7,10,2.7,10
02f623a8eb246f3c5f7c2f96462654e6,9.704545455,44,0.681818182,44
00ee68308b45bc5e2660cd833c3f81cc,9.708955224,134,1.492537313,134
8a130737016f838139d31878787a39c9,9.714285714,56,1.910714286,56
7d13fca15225358621be4086e1eb0964,9.723327306,553,3.316455696,553
77a515caa36327151d1cc6c32a9f00e1,9.730769231,26,1.269230769,26
77530e9772f57a62c906e1c21538ab82,9.738410596,302,2.016556291,302
0725b8c0f3f906e58f70cbe76b7c748c,9.75,16,4.9375,16
3935fe5fe0f82787a9dcb8deb62be09d,9.75,16,1.25,16
579891617139df7d8671d373f0669622,9.75,8,9.25,8
8185694b58b2ba6de20fd41ae608bbea,9.75,8,3.25,8
87d30a6a0cbf89356e49324971ab1d24,9.764705882,17,1.941176471,17
039b29ff3b3473435d0cd59040575de9,9.777777778,9,3.555555556,9
e7df4cd29ab5abab70fb0783ddb53987,9.782608696,23,3.47826087,23
6fd52c528dcb38be2eea044946b811f8,9.791044776,67,13.68656716,67
3504c0cb71d7fa48d967e0e4c94d59d9,9.79245283,53,1.301886792,53
8931a84a914b3fe9b1ddaa4d704947ca,9.793103448,29,3.827586207,29
e067ad2c1c0b48758eb1b5228bcf7a68,9.796296296,54,5.555555556,54
198c7ea11960a9844b544d9bcdca860c,9.8,25,1.8,25
2646baaf662d4d92ac48f047e35db92d,9.8,15,1.133333333,15
55bb6fe5bebe5012e2d7d9928e1128ff,9.8,15,3.333333333,15
bb2afe2061d53c6968aa0cffa233a8ec,9.8,5,0.2,5
bdb3edbaee43a761e2d4f258dc08f348,9.8,5,2.2,5
c4fb51fb1c5b7c07bc5e67be6e7e8f6e,9.8,15,3.933333333,15
9f505651f4a6abe901a56cdc21508025,9.806615776,393,0.910941476,393
95ec4458365c4d11f452ccf538377619,9.807692308,26,2.384615385,26
729f06993dac8e860d4f02d7088ca48a,9.808510638,94,1.989361702,94
da7039f29f90ce5b4846ffc0fcc93beb,9.8125,16,0.8125,16
23a0ffca143a15b9b5bbdb7d552f626a,9.818181818,22,0.909090909,22
bf00385a5f7fc1ef39a13c2e9ee50a5f,9.821428571,28,1.607142857,28
a36b125ac6d5fdbc7f50de85c9157bdc,9.826086957,23,2.913043478,23
26d6bbee02420494d471c9f6436929c0,9.833333333,12,1.083333333,12
98dac6635aee4995d501a3972e047414,9.837209302,86,3.348837209,86
cbd996ad3c1b7dc71fd0e5f5df9087e2,9.849056604,159,1.547169811,159
1e8b33f18b4f7598d87f5cbee2282cc2,9.85,120,1.241666667,120
fe2032dab1a61af8794248c8196565c9,9.855172414,290,1.465517241,290
7b0df942f46435babab05d49b744b2c4,9.875,32,1.75,32
a06c8ff043abea0528ee44171e2140a2,9.875,8,0.375,8
cd06602b43d8800bd0afad514919d35c,9.87804878,41,3.780487805,41
b8555308bfdb4ca1ed54325a58da9a97,9.884615385,26,1.692307692,26
406822777a0b9eb5c50e442dd4cd3ec5,9.886363636,44,1.659090909,44
134a288e7de827ec5ec62e3ec9c3a295,9.888888889,9,1.222222222,9
b6dc74ed30f124f95227bed4e43a3bed,9.888888889,9,7.111111111,9
fac1a9017ade7bdc94058fc1c969f355,9.888888889,9,1,9
d566c37fa119d5e66c4e9052e83ee4ea,9.892307692,65,0.861538462,65
0adac9fbd9a2b63cccaac4f8756c1ca8,9.895238095,105,3.714285714,105
238fac594e170b59c6d228f5a4f4f1d9,9.896551724,29,1.379310345,29
b4a476fbd28de64b1e347abf9089366a,9.896551724,29,2.931034483,29
cb6c9f5888a7a090c75beaf615925792,9.9,10,0.7,10
fdb9095204a334cd8872252ffec6f2db,9.911111111,45,0.977777778,45
34056b8b55c1775a22af2331670a799c,9.922077922,77,1.454545455,77
643214e62b870443ccbe55ab29a4dccf,9.923076923,65,1.846153846,65
1f1bb1f0859883505541bdd6606193e5,9.925925926,27,3.259259259,27
